Id,Id2,Geography,Total; Estimate; All households,Total; Margin of Error; All households,Mean income (dollars); Estimate; All households,Mean income (dollars); Margin of Error; All households,Total; Estimate; All households - With earnings,Total; Margin of Error; All households - With earnings,Mean income (dollars); Estimate; All households - With earnings,Mean income (dollars); Margin of Error; All households - With earnings,"Total; Estimate; All households - With interest, dividends, or net rental income","Total; Margin of Error; All households - With interest, dividends, or net rental income","Mean income (dollars); Estimate; All households - With interest, dividends, or net rental income","Mean income (dollars); Margin of Error; All households - With interest, dividends, or net rental income",Total; Estimate; All households - With Social Security income,Total; Margin of Error; All households - With Social Security income,Mean income (dollars); Estimate; All households - With Social Security income,Mean income (dollars); Margin of Error; All households - With Social Security income,Total; Estimate; All households - With Supplemental Security Income (SSI),Total; Margin of Error; All households - With Supplemental Security Income (SSI),Mean income (dollars); Estimate; All households - With Supplemental Security Income (SSI),Mean income (dollars); Margin of Error; All households - With Supplemental Security Income (SSI),Total; Estimate; All households - With cash public assistance income,Total; Margin of Error; All households - With cash public assistance income,Mean income (dollars); Estimate; All households - With cash public assistance income,Mean income (dollars); Margin of Error; All households - With cash public assistance income,Total; Estimate; All households - With retirement income,Total; Margin of Error; All households - With retirement income,Mean income (dollars); Estimate; All households - With retirement income,Mean income (dollars); Margin of Error; All households - With retirement income,Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families,Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families,Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families,Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families,Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - No workers,Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - No workers,Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - No workers,Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - No workers,Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 1 worker,Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 1 worker,Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 1 worker,Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 1 worker,"Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, husband and wife worked","Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, husband and wife worked","Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, husband and wife worked","Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, husband and wife worked","Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, other","Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, other","Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, other","Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, other","Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, husband and wife worked","Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, husband and wife worked","Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, husband and wife worked","Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, husband and wife worked","Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, other","Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, other","Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, other","Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, other",Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - White,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - White,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - White,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - White,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Black or African American,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Black or African American,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Black or African American,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Black or African American,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - American Indian and Alaska Native,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - American Indian and Alaska Native,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - American Indian and Alaska Native,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - American Indian and Alaska Native,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Asian,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Asian,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Asian,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Asian,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Native Hawaiian and Other Pacific Islander,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Native Hawaiian and Other Pacific Islander,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Some other race,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Some other race,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Some other race,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Some other race,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - Two or more races,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - Two or more races,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - Two or more races,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Mean income (dollars); Estimate; Hispanic or Latino origin (of any race),Mean income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Mean income (dollars); Estimate; White alone, not Hispanic or Latino","Mean income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; PERCENT ALLOCATED - Household income in the past 12 months,Total; Margin of Error; PERCENT ALLOCATED - Household income in the past 12 months,Mean income (dollars); Estimate; PERCENT ALLOCATED - Household income in the past 12 months,Mean income (dollars); Margin of Error; PERCENT ALLOCATED - Household income in the past 12 months,Total; Estimate; PERCENT ALLOCATED - Family income in the past 12 months,Total; Margin of Error; PERCENT ALLOCATED - Family income in the past 12 months,Mean income (dollars); Estimate; PERCENT ALLOCATED - Family income in the past 12 months,Mean income (dollars); Margin of Error; PERCENT ALLOCATED - Family income in the past 12 months,Total; Estimate; PERCENT ALLOCATED - Individual income in the past 12 months,Total; Margin of Error; PERCENT ALLOCATED - Individual income in the past 12 months,Mean income (dollars); Estimate; PERCENT ALLOCATED - Individual income in the past 12 months,Mean income (dollars); Margin of Error; PERCENT ALLOCATED - Individual income in the past 12 months
0500000US27145,27145,"Stearns County, Minnesota",57695,536,71500,1111,82,0.7,71731,1441,22.6,0.8,12579,1573,26.6,0.6,18183,427,4,0.4,8908,485,2.8,0.4,2381,404,14.5,0.7,21819,1502,37075,618,86050,1811,12.2,0.7,49121,3655,25.8,1.3,65612,5186,41.8,1.3,104005,2657,7.3,0.9,66314,6148,10.9,0.7,120745,3463,1.9,0.4,81888,7649,153661,,27792,465,90.1,0.2,29385,497,4.5,0.2,10161,1388,0.3,0.1,19978,13025,2,0.2,19378,4297,0,0.1,,,1.3,0.2,12993,3202,1.7,0.3,12967,2964,3.1,,13924,1907,88.6,0.1,29656,508,32.7,,,,30.5,,,,29.5,,,
0500000US27147,27147,"Steele County, Minnesota",14354,229,71485,2442,77.6,1.6,74713,3065,23.7,1.5,12963,1947,31.2,1.5,17986,828,4,1.1,12634,1993,2.3,0.6,2266,543,16.8,1.4,17860,1854,9686,276,85076,3397,14.3,1.7,44866,4227,24.4,2.5,61157,4949,44.6,2.7,106796,6648,5.5,1.3,56935,6745,9.6,1.7,122129,8795,1.6,0.6,78208,16557,36541,,28736,836,90.6,0.9,30508,902,3,0.3,8733,2122,0.1,0.1,6590,7378,1.2,0.4,15269,7995,0,0.1,,,3.7,1,13311,2680,1.4,0.4,11167,4553,7.2,,14439,2140,87.6,0.1,30926,937,24.6,,,,22.7,,,,19.7,,,
0500000US27149,27149,"Stevens County, Minnesota",3567,122,69871,3688,77.7,3.1,68929,3174,32.4,3.6,12554,2176,32,2.8,17901,1064,4.2,1.7,8743,1646,2.5,1.4,1972,1303,12.4,2.2,38092,21113,2168,128,88054,4253,13.1,2.5,43191,7692,20.2,3.1,68692,9269,48,4,98167,5568,6.5,2.1,86220,25301,11.5,2.7,129871,12397,0.6,0.7,125471,160300,9762,,26625,1513,93.4,0.6,26793,1075,0.8,0.6,137260,84113,1.9,1,5668,3710,1.7,0.4,2979,1716,0.1,0.2,,,0.4,0.3,6650,10857,1.6,0.8,15176,16933,4.6,,13089,2314,89.7,0.2,27303,1111,27.6,,,,28.8,,,,26.3,,,
0500000US27151,27151,"Swift County, Minnesota",4177,121,63889,3260,75.3,2.4,64221,4085,25.4,2.3,15962,2782,38.4,2.2,16302,732,4.3,1.2,9179,1297,3.4,1.2,2306,670,13.7,1.7,21524,10113,2660,111,76918,4931,14,2.6,40226,4277,31.1,3,63183,9072,41.4,3.3,92718,5090,4.8,1.7,50427,6406,8.3,2.2,127693,18385,0.4,0.3,61009,17634,9483,,28969,1489,95.7,0.9,29604,1511,1.8,0.7,9984,8867,0.2,0.2,,,0.2,0.2,10229,3540,0,0.2,,,1.5,0.9,17965,7181,0.6,0.6,25820,10930,4.3,,15547,3372,93,0.2,30058,1539,33,,,,33.5,,,,28.2,,,
0500000US27153,27153,"Todd County, Minnesota",9866,194,58886,1522,74.4,1,59554,1836,24.2,1.3,7785,962,37.1,1.1,17603,472,5.3,0.7,10470,779,2.7,0.5,1817,377,17.9,1.2,21270,1949,6571,188,69158,2185,16.1,1.1,43428,2170,29.2,1.9,46206,2750,37.3,2.3,88487,4314,6.3,1,66736,7242,9.8,1.1,103406,5770,1.2,0.4,103015,13078,24335,,24410,609,95.6,0.9,24850,657,0.3,0.1,10349,5882,0.2,0.1,18362,7873,0.5,0.1,17630,4128,0,0.1,,,1.4,0.9,18636,4022,2,0.3,11677,3145,5.3,,11554,1581,91.9,0.1,25472,685,36.3,,,,35.1,,,,28.6,,,
0500000US27155,27155,"Traverse County, Minnesota",1544,68,67070,3560,71.8,3.5,64163,4301,34.8,3.2,24165,7208,41.5,3,16012,943,4.5,1.6,11600,2847,3.2,1.5,3194,1422,16.9,2.7,20314,2367,981,65,81554,5061,17.9,3.8,,,28.4,4,,,39.1,3.7,,,3.2,2,,,9.4,2.9,,,1.9,1.7,,,3397,,30992,1861,92.7,0.6,32391,1997,0.4,0.4,8280,3207,4,1.6,16808,5898,0,0.5,,,0,0.5,,,0.5,0.6,,,2.4,1.5,8354,5282,2.3,,15643,7880,91,0.5,32680,2064,31.3,,,,33.1,,,,27.1,,,
0500000US27157,27157,"Wabasha County, Minnesota",9004,170,75086,4000,78.9,1.4,75112,4581,27.3,1.6,14478,2801,34.6,1.5,18280,760,2.4,0.6,9479,1514,1.6,0.5,4384,3260,20,1.4,18601,1495,6202,193,85238,3124,13.2,1.3,56697,5496,24.6,2.1,62138,7104,42.5,2.4,102415,4205,7.5,1.8,61345,10240,10.7,1.4,120116,8317,1.5,0.6,100062,16687,21327,,31464,1652,97.3,0.3,31591,1681,0.2,0.1,9624,2863,0.2,0.2,31394,15078,0.4,0.1,20817,8974,0,0.1,,,0.3,0.2,26635,13451,1.5,0.2,30279,22585,2.9,,17075,6522,94.9,0.1,32003,1712,27.9,,,,28.3,,,,21.3,,,
0500000US27159,27159,"Wadena County, Minnesota",5657,162,52352,2599,71.5,2.5,53260,3357,20.9,2.2,6123,1194,40.1,2.4,17418,731,5.8,1.8,7548,1440,6,1.7,2446,498,18.6,2,20000,1895,3483,170,61931,3511,19.1,2.7,36198,4571,31.9,4.3,49018,4943,31.7,3.3,79425,5321,9.1,3,69988,20275,7.8,1.4,94318,7860,0.5,0.3,107906,58632,13755,,22283,1064,96.4,0.2,22849,1112,0.8,0.4,9539,3763,0.9,0.3,7617,5351,0.3,0.2,6071,4405,0,0.1,,,0.2,0.1,13775,8423,1.5,0.5,4799,2453,1.7,,10606,2227,94.9,0.1,23046,1126,36,,,,37,,,,31.8,,,
0500000US27161,27161,"Waseca County, Minnesota",7329,150,68488,3017,79.6,1.7,69540,3562,21.8,1.9,15195,3045,32.4,1.9,17539,900,3.6,1,8933,1742,2.3,0.8,4394,2134,13,1.4,16951,2101,4992,220,82941,4182,12.4,1.5,45969,6102,24.7,3.1,63548,12797,43,3.2,94514,5009,5,1.8,59960,9651,13.6,2.2,120384,8650,1.3,1.1,117575,47823,19034,,27179,1311,93.3,0.7,27783,1124,2.7,0.4,10884,5313,0.7,0.3,6373,4299,0.5,0.3,17544,9320,0,0.1,,,1.2,0.5,61892,70048,1.7,0.7,6796,2627,5.7,,21172,16014,89.4,0.1,28477,1151,22,,,,22,,,,21.8,,,
0500000US27163,27163,"Washington County, Minnesota",91282,613,106762,1677,83,0.8,107090,1750,28.8,0.8,18971,2324,26.6,0.7,20704,415,2.5,0.3,9944,668,1.9,0.3,3236,676,19.6,0.7,26694,908,66293,865,122537,2315,11.2,0.6,75186,6134,25.5,1,100024,5623,41.1,1.2,143487,3042,8.1,0.6,100346,7377,12.2,0.7,158499,7209,2,0.4,113612,13414,248745,,39873,597,86.8,0.2,41944,679,3.9,0.2,22894,2468,0.4,0.1,31163,14412,5.1,0.3,34717,2754,0,0.1,19008,19719,0.8,0.2,20616,4604,3,0.3,16991,3376,3.8,,23070,1831,84.2,0.1,42490,692,23.6,,,,23.2,,,,19,,,
0500000US27165,27165,"Watonwan County, Minnesota",4465,112,62605,3198,79.7,2.3,61679,3474,23.4,1.8,17793,3645,31.9,2.1,17268,863,3,1.2,10982,1044,2.2,1,1313,257,12.6,1.8,15675,1919,2853,150,75698,4077,10.9,1.7,40096,3713,30.5,4.1,49326,5533,36.5,3.4,96361,6987,7,2.6,55933,5813,11.5,2.5,117964,13845,3.6,2.2,101707,19157,10996,,26273,1083,90.7,3.1,27428,1310,0.6,0.4,6587,15651,0.5,0.3,24190,10335,1.2,0.2,15360,3880,0,0.2,,,6.3,3.1,15110,6333,0.8,0.4,15757,6511,22.6,,15181,1551,74.8,0.2,30061,1303,36.9,,,,36.1,,,,31,,,
0500000US27167,27167,"Wilkin County, Minnesota",2871,74,61926,2961,77,2.7,61192,3335,24.4,2.9,18413,5962,34.9,2.1,16751,1448,4.6,1.6,10467,1553,4.6,2,1226,668,16,2.8,13520,2221,1826,101,76513,4705,11.4,2.3,53703,14032,25.8,4.5,46234,4535,46.9,4.5,94787,6971,7.1,2.7,54053,9079,7.9,1.8,117547,10681,0.8,0.6,101807,30845,6479,,27814,1294,95.3,1,28502,1382,0.7,0.6,9574,7222,1.5,1.1,13743,8157,0,0.3,,,0,0.3,,,0.1,0.1,,,2.3,1,15758,6835,1.3,1,11721,4336,94.3,0.1,28656,1336,28.9,,,,29.5,,,,24.9,,,
0500000US27169,27169,"Winona County, Minnesota",19078,379,65980,2133,80.5,1.2,64335,2120,25.5,1.4,15024,4875,30.2,1.1,18129,625,3.1,0.6,9781,939,2.5,0.6,2938,1234,15.4,0.9,20935,1696,11491,341,84051,3244,13.8,1.4,63340,13953,23.5,2.2,57292,4546,42.4,2,101402,4100,6.6,1.3,73879,14224,12.1,1.4,105700,4247,1.6,0.6,75975,21967,51145,,25967,798,93.9,0.3,26621,834,1.5,0.2,10305,4666,0.3,0.1,16342,8249,2.6,0.2,18177,3996,0,0.1,,,0.5,0.2,24050,11502,1.2,0.3,14391,5983,2.7,,12682,1666,91.7,0.1,26973,854,28.8,,,,27,,,,23.2,,,
0500000US27171,27171,"Wright County, Minnesota",45887,366,87060,1781,84.9,0.9,88753,2025,20.3,1.1,10667,1545,24,0.8,19504,638,2.9,0.5,11241,1087,2.2,0.4,4316,1131,13.7,0.9,21954,1924,34931,563,96887,2246,9.8,0.9,50613,3740,23.9,1.5,73472,5150,44.5,1.6,112299,2922,7.4,1,77876,5517,12.2,1,132806,8041,2.1,0.6,110682,11885,129922,,31154,604,94.7,0.3,31805,635,1.1,0.2,15907,5917,0.3,0.1,23997,12003,1.1,0.2,28064,6266,0,0.1,,,0.9,0.3,16393,4523,1.8,0.3,17077,3048,2.7,,15042,2435,93.1,0.1,32116,632,29.7,,,,29.1,,,,23,,,
0500000US27173,27173,"Yellow Medicine County, Minnesota",4174,97,65748,2845,78.2,1.8,65114,3270,29.7,2.5,13542,2108,34.1,2.1,16657,621,4.2,1,8113,626,2.8,0.8,2732,899,14,2,16609,1578,2858,96,76094,3971,14,1.8,45851,5469,27.9,2.5,59464,5269,42.8,2.8,91209,5702,5,1.2,64137,14070,10,1.4,105150,9654,0.3,0.2,105689,35122,10038,,27686,1031,92.5,0.6,28420,1070,0.2,0.2,18838,12977,3.3,1,21489,7151,0.6,0.1,11013,5651,0,0.2,,,1.3,0.5,19307,5491,2,0.7,15612,4545,4.1,,12139,2556,90.6,0.2,28832,1093,37.3,,,,36.9,,,,31,,,
